stop_id,feature_type,feature_name
9127,6000,Sidewalk at stop
9129,6000,Schedule display
9129,6000,Curb ramp near stop
9129,6000,Lighting at stop
9129,6000,Sidewalk at stop
9130,6000,Pavement at back door
9130,6000,Schedule display
9130,6000,Pavement at front door
9130,6000,Lighting at stop
9130,6000,Sidewalk at stop
9131,6000,Schedule display
9131,6000,Sidewalk at stop
9132,6000,Schedule display
9132,6000,Pavement at front door
9132,6000,Sidewalk at stop
9133,6000,Schedule display
9135,6000,Schedule display
9135,6000,Lighting at stop
9135,6000,Sidewalk at stop
9136,6000,Lighting at stop
9137,6000,Lighting at stop
9139,6000,Schedule display
9139,6000,Crosswalk near stop
9139,6000,Traffic signal
9145,6000,Pavement at back door
9145,6000,Crosswalk near stop
9145,6000,Curb ramp near stop
9145,6000,Pavement at front door
9145,6000,Lighting at stop
9145,6000,Sidewalk at stop
9145,6000,Traffic signal
9146,6000,Pavement at back door
9146,6000,Crosswalk near stop
9146,6000,Curb ramp near stop
9146,6000,Pavement at front door
9146,6000,Lighting at stop
9146,6000,Sidewalk at stop
9146,6000,Traffic signal
9147,6000,Pavement at back door
9147,6000,Curb ramp near stop
9147,6000,Pavement at front door
9147,6000,Lighting at stop
9147,6000,Sidewalk at stop
9148,6000,Crosswalk near stop
9148,6000,Curb ramp near stop
9148,6000,Pavement at front door
9148,6000,Lighting at stop
9148,6000,Sidewalk at stop
9148,6000,Traffic signal
9150,6000,Pavement at back door
9150,6000,Crosswalk near stop
9150,6000,Curb ramp near stop
9150,6000,Pavement at front door
9150,6000,Lighting at stop
9150,6000,Sidewalk at stop
9150,6000,Traffic signal
9151,6000,Pavement at back door
9151,6000,Schedule display
9151,6000,Crosswalk near stop
9151,6000,Curb ramp near stop
9151,6000,Pavement at front door
9151,6000,Lighting at stop
9151,6000,Sidewalk at stop
9151,6000,Traffic signal
9152,6000,Pavement at back door
9152,6000,Crosswalk near stop
9152,6000,Curb ramp near stop
9152,6000,Pavement at front door
9152,6000,Lighting at stop
9152,6000,Sidewalk at stop
9152,6000,Traffic signal
9153,6000,Pavement at back door
9153,6000,Pavement at front door
9153,6000,Lighting at stop
9153,6000,Sidewalk at stop
9158,6000,Pavement at back door
9158,6000,Schedule display
9158,6000,Curb ramp near stop
9158,6000,Pavement at front door
9158,6000,Lighting at stop
9158,6000,Sidewalk at stop
9159,6000,Schedule display
9159,6000,Sidewalk at stop
9160,6000,Schedule display
9160,6000,Crosswalk near stop
9160,6000,Curb ramp near stop
9160,6000,Lighting at stop
9160,6000,Sidewalk at stop
9161,6000,Schedule display
9161,6000,Crosswalk near stop
9161,6000,Curb ramp near stop
9161,6000,Sidewalk at stop
9162,6000,Schedule display
9162,6000,Crosswalk near stop
9162,6000,Curb ramp near stop
9162,6000,Pavement at front door
9162,6000,Lighting at stop
9162,6000,Sidewalk at stop
9162,6000,Traffic signal
9163,6000,Pavement at back door
9163,6000,Schedule display
9163,6000,Crosswalk near stop
9163,6000,Curb ramp near stop
9163,6000,Pavement at front door
9163,6000,Lighting at stop
9163,6000,Sidewalk at stop
9163,6000,Telephone near stop
9163,6000,Traffic signal
9164,6000,Pavement at back door
9164,6000,Schedule display
9164,6000,Crosswalk near stop
9164,6000,Curb ramp near stop
9164,6000,Pavement at front door
9164,6000,Sidewalk at stop
9164,6000,Garbage Can
9165,6000,Schedule display
9165,6000,Crosswalk near stop
9165,6000,Curb ramp near stop
9165,6000,Sidewalk at stop
9165,6000,Traffic signal
9166,6000,Pavement at back door
9166,6000,Schedule display
9166,6000,Curb ramp near stop
9166,6000,Pavement at front door
9166,6000,Sidewalk at stop
9166,6000,Garbage Can
9167,6000,Schedule display
9167,6000,Crosswalk near stop
9167,6000,Curb ramp near stop
9167,6000,Sidewalk at stop
9167,6000,Traffic signal
9168,6000,Schedule display
9168,6000,Curb ramp near stop
9168,6000,Lighting at stop
9168,6000,Sidewalk at stop
9169,6000,Schedule display
9169,6000,Crosswalk near stop
9169,6000,Lighting at stop
9169,6000,Sidewalk at stop
9169,6000,Traffic signal
9170,6000,Schedule display
9170,6000,Bench near stop
9170,6000,Crosswalk near stop
9170,6000,Curb ramp near stop
9170,6000,Pavement at front door
9170,6000,Lighting at stop
9170,6000,Protection from the weather
9170,6000,Sidewalk at stop
9170,6000,Garbage Can
9171,6000,Schedule display
9171,6000,Crosswalk near stop
9171,6000,Curb ramp near stop
9171,6000,Lighting at stop
9171,6000,Sidewalk at stop
9172,6000,Schedule display
9172,6000,Curb ramp near stop
9172,6000,Lighting at stop
9172,6000,Sidewalk at stop
9173,6000,Schedule display
9173,6000,Crosswalk near stop
9173,6000,Curb ramp near stop
9173,6000,Lighting at stop
9173,6000,Sidewalk at stop
9174,6000,Pavement at back door
9174,6000,Schedule display
9174,6000,Crosswalk near stop
9174,6000,Curb ramp near stop
9174,6000,Pavement at front door
9174,6000,Sidewalk at stop
9174,6000,Traffic signal
9175,6000,Schedule display
9175,6000,Crosswalk near stop
9175,6000,Curb ramp near stop
9175,6000,Lighting at stop
9175,6000,Sidewalk at stop
9175,6000,Traffic signal
9176,6000,Schedule display
9176,6000,Crosswalk near stop
9176,6000,Curb ramp near stop
9176,6000,Lighting at stop
9176,6000,Sidewalk at stop
9176,6000,Traffic signal
9177,6000,Pavement at back door
9177,6000,Crosswalk near stop
9177,6000,Curb ramp near stop
9177,6000,Pavement at front door
9177,6000,Lighting at stop
9177,6000,Sidewalk at stop
9177,6000,Garbage Can
9178,6000,Schedule display
9178,6000,Crosswalk near stop
9178,6000,Curb ramp near stop
9178,6000,Lighting at stop
9178,6000,Sidewalk at stop
9178,6000,Traffic signal
9179,6000,Pavement at back door
9179,6000,Schedule display
9179,6000,Crosswalk near stop
9179,6000,Curb ramp near stop
9179,6000,Pavement at front door
9179,6000,Lighting at stop
9179,6000,Sidewalk at stop
9179,6000,Garbage Can
9179,6000,Garbage Can
9180,6000,Pavement at back door
9180,6000,Schedule display
9180,6000,Bench near stop
9180,6000,Bench near stop
9180,6000,Bench near stop
9180,6000,Pavement at front door
9180,6000,Lighting at stop
9180,6000,Sidewalk at stop
9181,6000,Pavement at back door
9181,6000,Schedule display
9181,6000,Pavement at front door
9181,6000,Lighting at stop
9181,6000,Sidewalk at stop
9182,6000,Schedule display
9182,6000,Curb ramp near stop
9182,6000,Sidewalk at stop
9183,6000,Pavement at back door
9183,6000,Schedule display
9183,6000,Curb ramp near stop
9183,6000,Pavement at front door
9183,6000,Sidewalk at stop
9184,6000,Schedule display
9184,6000,Curb ramp near stop
9184,6000,Sidewalk at stop
9185,6000,Pavement at back door
9185,6000,Schedule display
9185,6000,Bench near stop
9185,6000,Crosswalk near stop
9185,6000,Curb ramp near stop
9185,6000,Pavement at front door
9185,6000,Lighting at stop
9185,6000,Shelter
9185,6000,Sidewalk at stop
9185,6000,Traffic signal
9186,6000,Pavement at back door
9186,6000,Schedule display
9186,6000,Crosswalk near stop
9186,6000,Curb ramp near stop
9186,6000,Pavement at front door
9186,6000,Lighting at stop
9186,6000,Sidewalk at stop
9186,6000,Telephone near stop
9186,6000,Traffic signal
9187,6000,Pavement at back door
9187,6000,Schedule display
9187,6000,Crosswalk near stop
9187,6000,Curb ramp near stop
9187,6000,Pavement at front door
9187,6000,Lighting at stop
9187,6000,Sidewalk at stop
9187,6000,Traffic signal
9188,6000,Pavement at back door
9188,6000,Schedule display
9188,6000,Crosswalk near stop
9188,6000,Curb ramp near stop
9188,6000,Pavement at front door
9188,6000,Lighting at stop
9188,6000,Sidewalk at stop
9189,6000,Pavement at back door
9189,6000,Schedule display
9189,6000,Curb ramp near stop
9189,6000,Pavement at front door
9189,6000,Lighting at stop
9189,6000,Sidewalk at stop
9190,6000,Pavement at back door
9190,6000,Schedule display
9190,6000,Curb ramp near stop
9190,6000,Pavement at front door
9190,6000,Lighting at stop
9190,6000,Sidewalk at stop
9192,6000,Pavement at back door
9192,6000,Schedule display
9192,6000,Pavement at front door
9192,6000,Lighting at stop
9192,6000,Sidewalk at stop
9193,6000,Pavement at back door
9193,6000,Schedule display
9193,6000,Pavement at front door
9193,6000,Lighting at stop
9193,6000,Sidewalk at stop
9194,6000,Schedule display
9194,6000,Lighting at stop
9196,6000,Schedule display
9196,6000,Lighting at stop
9197,6000,Schedule display
9197,6000,Sidewalk at stop
9198,6000,Pavement at back door
9198,6000,Schedule display
9198,6000,Crosswalk near stop
9198,6000,Curb ramp near stop
9198,6000,Pavement at front door
9198,6000,Lighting at stop
9198,6000,Sidewalk at stop
9199,6000,Pavement at back door
9199,6000,Schedule display
9199,6000,Crosswalk near stop
9199,6000,Curb ramp near stop
9199,6000,Pavement at front door
9199,6000,Lighting at stop
9199,6000,Sidewalk at stop
9200,6000,Pavement at back door
9200,6000,Schedule display
9200,6000,Crosswalk near stop
9200,6000,Curb ramp near stop
9200,6000,Pavement at front door
9200,6000,Lighting at stop
9200,6000,Sidewalk at stop
9202,6000,Pavement at back door
9202,6000,Pavement at front door
9202,6000,Lighting at stop
9202,6000,Sidewalk at stop
9203,6000,Pavement at back door
9203,6000,Schedule display
9203,6000,Pavement at front door
9203,6000,Lighting at stop
9203,6000,Sidewalk at stop
9204,6000,Pavement at back door
9204,6000,Schedule display
9204,6000,Crosswalk near stop
9204,6000,Curb ramp near stop
9204,6000,Pavement at front door
9204,6000,Lighting at stop
9204,6000,Sidewalk at stop
9205,6000,Pavement at back door
9205,6000,Schedule display
9205,6000,Crosswalk near stop
9205,6000,Curb ramp near stop
9205,6000,Pavement at front door
9205,6000,Lighting at stop
9205,6000,Sidewalk at stop
9206,6000,Schedule display
9206,6000,Lighting at stop
9207,6000,Pavement at back door
9207,6000,Schedule display
9207,6000,Bench near stop
9207,6000,Crosswalk near stop
9207,6000,Curb ramp near stop
9207,6000,Pavement at front door
9207,6000,Shelter
9207,6000,Sidewalk at stop
9207,6000,Traffic signal
9208,6000,Schedule display
9208,6000,Lighting at stop
9208,6000,Sidewalk at stop
9210,6000,Sidewalk at stop
9211,6000,Pavement at back door
9211,6000,Schedule display
9211,6000,Curb ramp near stop
9211,6000,Pavement at front door
9211,6000,Lighting at stop
9211,6000,Sidewalk at stop
9212,6000,Pavement at back door
9212,6000,Schedule display
9212,6000,Pavement at front door
9212,6000,Lighting at stop
9212,6000,Sidewalk at stop
9213,6000,Curb ramp near stop
9213,6000,Pavement at front door
9213,6000,Sidewalk at stop
9214,6000,Schedule display
9214,6000,Sidewalk at stop
9215,6000,Schedule display
9215,6000,Crosswalk near stop
9215,6000,Curb ramp near stop
9215,6000,Lighting at stop
9215,6000,Sidewalk at stop
9216,6000,Pavement at back door
9216,6000,Schedule display
9216,6000,Crosswalk near stop
9216,6000,Curb ramp near stop
9216,6000,Pavement at front door
9216,6000,Lighting at stop
9216,6000,Sidewalk at stop
9216,6000,Traffic signal
9217,6000,Pavement at back door
9217,6000,Schedule display
9217,6000,Crosswalk near stop
9217,6000,Curb ramp near stop
9217,6000,Pavement at front door
9217,6000,Lighting at stop
9217,6000,Sidewalk at stop
9217,6000,Traffic signal
9218,6000,Pavement at back door
9218,6000,Schedule display
9218,6000,Curb ramp near stop
9218,6000,Pavement at front door
9218,6000,Lighting at stop
9218,6000,Sidewalk at stop
9219,6000,Pavement at back door
9219,6000,Schedule display
9219,6000,Pavement at front door
9219,6000,Sidewalk at stop
9219,6000,Telephone near stop
9220,6000,Pavement at back door
9220,6000,Curb ramp near stop
9220,6000,Pavement at front door
9220,6000,Lighting at stop
9220,6000,Protection from the weather
9220,6000,Sidewalk at stop
9220,6000,Garbage Can
9220,6000,Telephone near stop
9221,6000,Pavement at back door
9221,6000,Schedule display
9221,6000,Crosswalk near stop
9221,6000,Curb ramp near stop
9221,6000,Pavement at front door
9221,6000,Lighting at stop
9221,6000,Sidewalk at stop
9221,6000,Traffic signal
9224,6000,Pavement at back door
9224,6000,Crosswalk near stop
9224,6000,Curb ramp near stop
9224,6000,Pavement at front door
9224,6000,Lighting at stop
9224,6000,Sidewalk at stop
9224,6000,Traffic signal
9225,6000,Pavement at back door
9225,6000,Crosswalk near stop
9225,6000,Curb ramp near stop
9225,6000,Pavement at front door
9225,6000,Lighting at stop
9225,6000,Sidewalk at stop
9225,6000,Traffic signal
9226,6000,Pavement at back door
9226,6000,Schedule display
9226,6000,Bench near stop
9226,6000,Crosswalk near stop
9226,6000,Pavement at front door
9226,6000,Lighting at stop
9226,6000,Sidewalk at stop
9230,6000,Pavement at back door
9230,6000,Pavement at front door
9230,6000,Sidewalk at stop
9232,6000,Sidewalk at stop
9233,6000,Pavement at back door
9233,6000,Curb ramp near stop
9233,6000,Pavement at front door
9233,6000,Lighting at stop
9233,6000,Sidewalk at stop
9234,6000,Pavement at back door
9234,6000,Crosswalk near stop
9234,6000,Curb ramp near stop
9234,6000,Pavement at front door
9234,6000,Lighting at stop
9234,6000,Sidewalk at stop
9234,6000,Traffic signal
9236,6000,Crosswalk near stop
9236,6000,Lighting at stop
9245,6000,Pavement at back door
9245,6000,Schedule display
9245,6000,Crosswalk near stop
9245,6000,Curb ramp near stop
9245,6000,Pavement at front door
9245,6000,Lighting at stop
9245,6000,Sidewalk at stop
9245,6000,Traffic signal
9248,6000,Pavement at back door
9248,6000,Schedule display
9248,6000,Bench near stop
9248,6000,Pavement at front door
9248,6000,Lighting at stop
9248,6000,Lighting at stop
9248,6000,Shelter
9248,6000,Sidewalk at stop
9248,6000,Telephone near stop
9252,6000,Pavement at back door
9252,6000,Schedule display
9252,6000,Crosswalk near stop
9252,6000,Curb ramp near stop
9252,6000,Pavement at front door
9252,6000,Sidewalk at stop
9252,6000,Traffic signal
9253,6000,Schedule display
9253,6000,Curb ramp near stop
9253,6000,Sidewalk at stop
9257,6000,Pavement at back door
9257,6000,Curb ramp near stop
9257,6000,Pavement at front door
9257,6000,Lighting at stop
9257,6000,Sidewalk at stop
9258,6000,Pavement at back door
9258,6000,Schedule display
9258,6000,Pavement at front door
9258,6000,Sidewalk at stop
9263,6000,Pavement at back door
9263,6000,Schedule display
9263,6000,Bench near stop
9263,6000,Crosswalk near stop
9263,6000,Curb ramp near stop
9263,6000,Pavement at front door
9263,6000,Lighting at stop
9263,6000,Shelter
9263,6000,Sidewalk at stop
9263,6000,Garbage Can
9263,6000,Telephone near stop
9263,6000,Traffic signal
9265,6000,Pavement at back door
9265,6000,Schedule display
9265,6000,Bench near stop
9265,6000,Crosswalk near stop
9265,6000,Curb ramp near stop
9265,6000,Pavement at front door
9265,6000,Lighting at stop
9265,6000,Sidewalk at stop
9266,6000,Pavement at back door
9266,6000,Schedule display
9266,6000,Crosswalk near stop
9266,6000,Curb ramp near stop
9266,6000,Pavement at front door
9266,6000,Lighting at stop
9266,6000,Sidewalk at stop
9269,6000,Schedule display
9269,6000,Bench near stop
9269,6000,Crosswalk near stop
9269,6000,Curb ramp near stop
9269,6000,Pavement at front door
9269,6000,Lighting at stop
9269,6000,Sidewalk at stop
9269,6000,Garbage Can
9269,6000,Telephone near stop
9270,6000,Pavement at back door
9270,6000,Schedule display
9270,6000,Schedule display
9270,6000,Bench near stop
9270,6000,Pavement at front door
9270,6000,Lighting at stop
9270,6000,Shelter
9270,6000,Sidewalk at stop
9276,6000,Schedule display
9276,6000,Curb ramp near stop
9276,6000,Sidewalk at stop
9277,6000,Pavement at back door
